,id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,score,direction
7306,1190,work,alone,sunny,morning,1,1,0,0,0
7307,11474,work,alone,sunny,morning,1,0,0,3,1
7308,19682,work,alone,sunny,morning,1,0,0,5,0
7309,4052,travel,alone,sunny,morning,1,0,0,0,0
7310,13873,travel,alone,sunny,evening,1,1,0,0,0
7311,14565,travel,alone,sunny,afternoon,1,0,0,8,0
7312,5728,work,alone,sunny,morning,1,1,1,0,0
7313,14661,work,alone,sunny,morning,1,0,0,8,1
7314,12250,work,alone,sunny,morning,1,1,0,10,0
7315,8804,work,alone,sunny,morning,1,1,1,0,0
7316,12460,work,alone,sunny,morning,1,0,0,13,1
7317,10879,work,alone,sunny,morning,1,1,0,13,0
7318,7768,travel,friends,sunny,morning,1,0,0,0,0
7319,19940,travel,alone,sunny,morning,1,0,0,0,0
7320,14559,travel,alone,sunny,afternoon,1,0,0,0,1
7321,11253,travel,alone,sunny,afternoon,1,1,0,0,0
7322,18630,travel,alone,sunny,afternoon,1,0,0,0,0
7323,16586,work,alone,sunny,morning,1,1,1,0,0
7324,7129,work,alone,sunny,morning,1,1,1,17,0
7325,17472,work,alone,sunny,morning,1,1,0,0,0
7326,10646,work,alone,sunny,morning,1,1,0,0,0
7327,11466,travel,friends,sunny,morning,1,0,0,20,0
7328,11615,travel,alone,sunny,evening,1,0,0,0,1
7329,15250,work,alone,sunny,morning,1,1,1,0,0
7330,12278,work,alone,sunny,morning,1,1,0,17,0
7331,9353,travel,friends,sunny,morning,1,0,0,15,0
7332,15802,travel,friends,sunny,afternoon,1,1,0,0,0
7333,17054,travel,friends,sunny,afternoon,1,1,0,13,0
7334,5804,travel,family,sunny,morning,1,1,0,0,0
7335,1703,travel,alone,sunny,afternoon,1,1,0,0,0
7336,12644,travel,alone,sunny,afternoon,1,0,0,0,0
7337,10222,work,alone,sunny,morning,1,1,1,0,0
7338,7581,work,alone,sunny,morning,1,1,0,0,0
7339,14560,work,alone,sunny,morning,1,1,0,15,0
7340,6148,travel,friends,sunny,afternoon,1,1,0,0,0
7341,12578,travel,friends,sunny,afternoon,1,1,0,0,0
7342,11744,travel,family,sunny,morning,1,1,0,16,0
7343,8589,travel,family,sunny,evening,1,1,0,15,0
7344,17470,travel,alone,sunny,evening,1,1,0,12,0
7345,18587,travel,alone,sunny,evening,1,0,0,13,0
7346,3791,work,alone,sunny,morning,1,1,0,11,0
7347,17853,work,alone,sunny,morning,1,1,0,18,0
7348,19529,travel,friends,sunny,morning,1,1,0,14,0
7349,3581,travel,family,sunny,evening,1,1,0,0,0
7350,11132,travel,alone,sunny,evening,1,0,0,15,0
7351,4582,work,alone,sunny,morning,1,1,0,0,0
7352,6591,work,alone,sunny,morning,1,1,0,16,0
7353,14716,travel,friends,sunny,morning,1,1,0,0,0
7354,5210,travel,friends,sunny,afternoon,1,1,0,19,0
7355,6322,travel,family,sunny,morning,1,0,0,24,0
7356,19174,travel,family,sunny,morning,1,0,0,0,0
7357,15365,travel,family,sunny,morning,1,1,0,0,0
7358,8044,travel,alone,sunny,evening,1,0,0,0,0
7359,4348,work,alone,sunny,morning,1,1,1,0,0
7360,13555,work,alone,sunny,morning,1,1,0,0,0
7361,18472,work,alone,sunny,morning,1,1,0,0,0
7362,12735,travel,family,sunny,morning,1,1,0,10,0
7363,5670,travel,family,sunny,afternoon,1,1,0,13,0
7364,1866,travel,alone,sunny,afternoon,1,0,0,0,0
7365,13582,work,alone,sunny,morning,1,1,0,17,0
7366,10069,travel,friends,sunny,morning,1,1,0,42,0
7367,12662,travel,family,sunny,morning,1,1,0,0,0
7368,1365,travel,family,sunny,morning,1,1,0,0,0
7369,8521,travel,family,sunny,afternoon,1,1,0,0,0
7370,14455,work,alone,sunny,morning,1,1,1,0,0
7371,1127,travel,alone,sunny,afternoon,1,0,0,47,0
7372,1766,travel,friends,sunny,afternoon,1,1,0,0,0
7373,3459,travel,family,sunny,morning,1,1,0,0,0
7374,17650,travel,family,sunny,morning,1,1,0,45,0
7375,15050,travel,family,sunny,morning,1,1,0,0,0
7376,9845,travel,family,sunny,afternoon,1,0,0,0,0
7377,16798,travel,family,sunny,afternoon,1,1,0,55,0
7378,17671,travel,family,sunny,afternoon,1,1,0,0,0
7379,11951,travel,alone,sunny,afternoon,1,0,0,0,1
7380,10481,travel,alone,sunny,evening,1,1,0,0,0
7381,13980,work,alone,sunny,morning,1,1,1,0,0
7382,15960,work,alone,sunny,morning,1,0,0,0,1
7383,3764,work,alone,sunny,morning,1,0,0,0,0
7384,16404,work,alone,sunny,morning,1,1,0,0,0
7385,13307,travel,friends,sunny,morning,1,1,0,0,0
7386,14948,work,alone,sunny,morning,1,1,1,35,0
7387,9368,work,alone,sunny,morning,1,1,1,0,0
7388,4976,work,alone,sunny,morning,1,1,0,0,0
7389,4895,travel,friends,sunny,morning,1,1,0,0,0
7390,5539,travel,alone,sunny,evening,1,1,0,0,0
7391,19731,travel,alone,sunny,afternoon,1,0,0,0,0
7392,12267,work,alone,sunny,morning,1,1,1,0,0
7393,19492,work,alone,sunny,morning,1,1,0,0,0
7394,2428,work,alone,sunny,morning,1,0,0,0,1
7395,16571,work,alone,sunny,morning,1,1,0,28,0
7396,14643,travel,family,sunny,morning,1,1,0,0,0
7397,6747,travel,alone,sunny,evening,1,0,0,0,0
7398,11076,work,alone,sunny,morning,1,1,1,0,0
7399,5044,work,alone,sunny,morning,1,1,0,0,0
7400,14411,travel,alone,sunny,afternoon,1,0,0,0,0
7401,1891,work,alone,sunny,morning,1,0,0,53,1
7402,17051,work,alone,sunny,morning,1,1,0,0,0
7403,6358,travel,friends,sunny,morning,1,0,0,0,0
7404,7256,travel,friends,sunny,afternoon,1,0,0,7,0
7405,2921,travel,friends,sunny,morning,1,1,0,0,0
7406,7528,travel,friends,sunny,afternoon,1,1,0,0,0
7407,12189,travel,friends,sunny,afternoon,1,0,0,10,0
7408,17984,travel,friends,sunny,afternoon,1,0,0,0,0
7409,1050,travel,alone,sunny,evening,1,1,0,0,0
7410,12394,travel,alone,sunny,evening,1,0,0,0,0
7411,16127,work,alone,sunny,morning,1,1,1,7,0
7412,16993,work,alone,sunny,morning,1,1,0,0,0
7413,3811,travel,friends,sunny,morning,1,0,0,20,0
7414,7382,travel,friends,sunny,morning,1,1,0,24,0
7415,16727,travel,friends,sunny,afternoon,1,1,0,19,0
7416,3465,travel,friends,sunny,evening,1,1,0,27,0
7417,7544,travel,family,sunny,morning,1,0,0,21,0
7418,15667,travel,alone,sunny,evening,1,0,0,0,0
7419,10921,work,alone,sunny,morning,1,1,1,20,0
7420,7219,work,alone,sunny,morning,1,1,0,0,0
7421,1847,travel,friends,sunny,morning,1,0,0,0,0
7422,6469,travel,friends,sunny,morning,1,1,0,0,0
7423,5413,travel,friends,sunny,afternoon,1,1,0,0,0
7424,10424,travel,friends,sunny,afternoon,1,1,0,24,0
7425,8832,travel,friends,sunny,afternoon,1,1,0,0,0
7426,8171,travel,family,sunny,morning,1,0,0,0,0
7427,11995,travel,family,sunny,morning,1,0,0,0,0
7428,19043,travel,family,sunny,morning,1,1,0,28,0
7429,18022,travel,alone,sunny,evening,1,0,0,0,1
7430,4452,travel,alone,sunny,afternoon,1,1,0,0,0
7431,6341,travel,alone,sunny,afternoon,1,0,0,27,0
7432,11968,work,alone,sunny,morning,1,1,1,0,0
7433,19238,work,alone,sunny,morning,1,1,0,0,0
7434,10107,work,alone,sunny,morning,1,1,0,18,0
7435,12414,travel,friends,sunny,morning,1,0,0,0,0
7436,13077,travel,friends,sunny,morning,1,0,0,2,0
7437,1251,travel,friends,sunny,afternoon,1,0,0,4,0
7438,11557,travel,friends,sunny,afternoon,1,1,0,0,0
7439,9964,travel,friends,sunny,afternoon,1,1,0,0,0
7440,14153,travel,friends,sunny,afternoon,1,0,0,2,0
7441,15818,travel,friends,sunny,afternoon,1,0,0,0,0
7442,13683,travel,alone,sunny,morning,1,0,0,0,0
7443,7402,travel,alone,sunny,afternoon,1,0,0,0,1
7444,9142,travel,alone,sunny,afternoon,1,1,0,0,0
7445,8375,travel,alone,sunny,evening,1,0,0,3,0
7446,12237,work,alone,sunny,morning,1,1,1,2,0
7447,6294,work,alone,sunny,morning,1,1,1,0,0
7448,19347,work,alone,sunny,morning,1,0,0,0,1
7449,3535,work,alone,sunny,morning,1,1,0,0,0
7450,8942,travel,friends,sunny,morning,1,0,0,0,0
7451,3327,travel,friends,sunny,afternoon,1,0,0,2,0
7452,13055,travel,alone,sunny,morning,1,0,0,0,0
7453,8646,travel,alone,sunny,afternoon,1,1,0,0,0
7454,18175,work,alone,sunny,morning,1,1,1,0,0
7455,10005,travel,friends,sunny,morning,1,1,0,24,0
7456,19644,travel,friends,sunny,afternoon,1,1,0,0,0
7457,11130,travel,family,sunny,morning,1,0,0,0,0
7458,7834,travel,family,sunny,afternoon,1,1,0,0,0
7459,2247,travel,alone,sunny,evening,1,0,0,0,1
7460,17968,travel,alone,sunny,evening,1,1,0,0,0
7461,9644,work,alone,sunny,morning,1,1,1,0,0
7462,19145,work,alone,sunny,morning,1,1,1,0,0
7463,17431,work,alone,sunny,morning,1,1,0,0,0
7464,19990,travel,friends,sunny,morning,1,0,0,19,0
7465,11605,travel,friends,sunny,morning,1,0,0,0,0
7466,15527,travel,friends,sunny,morning,1,1,0,16,0
7467,10852,travel,friends,sunny,evening,1,0,0,0,0
7468,19244,travel,friends,sunny,morning,1,0,0,22,0
7469,8633,travel,alone,sunny,morning,1,0,0,23,0
7470,6847,work,alone,sunny,morning,1,1,1,0,0
7471,5878,work,alone,sunny,morning,1,1,0,18,0
7472,2663,travel,friends,sunny,afternoon,1,1,0,19,0
7473,12182,travel,family,sunny,morning,1,1,0,0,0
7474,12828,travel,alone,sunny,evening,1,0,0,18,0
7475,3831,work,alone,sunny,morning,1,1,1,17,0
7476,9616,work,alone,sunny,morning,1,1,0,0,0
7477,3243,travel,friends,sunny,morning,1,0,0,24,0
7478,14684,travel,friends,sunny,morning,1,0,0,0,0
7479,16606,travel,friends,sunny,morning,1,1,0,1,0
7480,4741,travel,friends,sunny,morning,1,0,0,35,0
7481,14172,travel,friends,sunny,afternoon,1,1,0,27,0
7482,5203,travel,friends,sunny,afternoon,1,1,0,0,0
7483,2108,travel,friends,sunny,evening,1,0,0,0,0
7484,16040,travel,friends,sunny,afternoon,1,1,0,22,0
7485,16113,travel,friends,sunny,afternoon,1,0,0,0,0
7486,8279,travel,alone,sunny,morning,1,0,0,0,0
7487,16905,travel,alone,sunny,afternoon,1,0,0,0,0
7488,8416,work,alone,sunny,morning,1,1,1,0,0
7489,9259,work,alone,sunny,morning,1,1,0,32,0
7490,6629,travel,friends,sunny,afternoon,1,0,0,0,0
7491,19227,travel,friends,sunny,afternoon,1,0,0,101,0
7492,13436,travel,friends,sunny,afternoon,1,0,0,0,0
7493,10184,travel,friends,sunny,morning,1,0,0,19,0
7494,5383,travel,friends,sunny,morning,1,1,0,18,0
7495,18745,travel,family,sunny,morning,1,1,0,20,0
7496,11737,travel,family,sunny,morning,1,1,0,24,0
7497,11126,travel,alone,sunny,evening,1,1,0,0,0
7498,9597,travel,alone,sunny,afternoon,1,0,0,0,0
7499,15966,work,alone,sunny,morning,1,1,1,0,0
7500,4575,work,alone,sunny,morning,1,1,1,0,0
7501,16425,work,alone,sunny,morning,1,1,0,23,0
7502,4194,work,alone,sunny,morning,1,1,0,0,0
7503,11431,travel,friends,sunny,morning,1,0,0,28,0
7504,4722,travel,alone,sunny,afternoon,1,0,0,0,1
7505,16357,travel,alone,sunny,evening,1,1,0,0,0
7506,10891,work,alone,sunny,morning,1,1,1,27,0
7507,15916,work,alone,sunny,morning,1,1,0,0,0
7508,14788,work,alone,sunny,morning,1,0,0,26,1
7509,13380,work,alone,sunny,morning,1,0,0,0,0
7510,11964,work,alone,sunny,morning,1,1,0,0,0
7511,13665,travel,friends,sunny,morning,1,1,0,48,0
7512,8856,travel,friends,sunny,evening,1,1,0,0,0
7513,16001,travel,family,sunny,morning,1,0,0,0,0
7514,13567,travel,alone,sunny,evening,1,1,0,0,0
7515,18425,travel,alone,sunny,evening,1,0,0,0,0
7516,12647,work,alone,sunny,morning,1,1,0,0,0
7517,17818,work,alone,sunny,morning,1,1,0,0,0
7518,18045,travel,family,sunny,morning,1,0,0,8,0
7519,14087,travel,family,sunny,morning,1,0,0,0,0
7520,8515,travel,alone,sunny,evening,1,1,0,9,0
7521,15736,travel,alone,sunny,afternoon,1,0,0,0,0
7522,19754,work,alone,sunny,morning,1,1,1,0,0
7523,3896,work,alone,sunny,morning,1,1,0,0,0
7524,6449,work,alone,sunny,morning,1,1,0,0,0
7525,16450,travel,friends,sunny,morning,1,0,0,0,0
7526,15333,travel,friends,sunny,morning,1,0,0,26,0
7527,16009,travel,friends,sunny,afternoon,1,0,0,0,0
7528,16030,travel,friends,sunny,afternoon,1,1,0,0,0
7529,11916,travel,friends,sunny,afternoon,1,0,0,0,0
7530,2220,travel,friends,sunny,afternoon,1,0,0,27,0
7531,9607,travel,alone,sunny,afternoon,1,0,0,0,1
7532,6314,travel,alone,sunny,afternoon,1,0,0,0,0
7533,4749,work,alone,sunny,morning,1,1,1,19,0
7534,9138,travel,friends,sunny,morning,1,0,0,0,0
7535,19165,travel,friends,sunny,morning,1,1,0,4,0
7536,7210,travel,friends,sunny,morning,1,1,0,0,0
7537,2025,travel,friends,sunny,afternoon,1,1,0,3,0
7538,3268,travel,alone,sunny,evening,1,1,0,0,0
7539,3584,work,alone,sunny,morning,1,1,0,0,0
7540,11411,work,alone,sunny,morning,1,0,0,5,1
7541,9240,travel,friends,sunny,morning,1,1,0,56,0
7542,4285,travel,family,sunny,afternoon,1,0,0,48,0
7543,17371,travel,family,sunny,afternoon,1,1,0,0,0
7544,6140,travel,alone,sunny,evening,1,1,0,0,0
7545,2705,work,alone,sunny,morning,1,1,1,0,0
7546,3633,travel,friends,sunny,afternoon,1,1,0,0,0
7547,11601,travel,friends,sunny,evening,1,1,0,0,0
7548,7701,travel,friends,sunny,afternoon,1,1,0,28,0
7549,7059,travel,family,sunny,morning,1,1,0,0,0
7550,4176,travel,family,sunny,evening,1,1,0,17,0
7551,16352,travel,alone,sunny,evening,1,1,0,0,0
7552,4534,travel,alone,sunny,afternoon,1,0,0,0,0
7553,5367,work,alone,sunny,morning,1,1,0,0,0
7554,17553,work,alone,sunny,morning,1,1,0,0,0
7555,5356,travel,friends,sunny,afternoon,1,0,0,7,0
7556,13546,travel,alone,sunny,evening,1,1,0,0,0
7557,19184,travel,alone,sunny,evening,1,0,0,0,0
7558,5377,work,alone,sunny,morning,1,1,1,0,0
7559,15390,work,alone,sunny,morning,1,0,0,0,0
7560,12582,work,alone,sunny,morning,1,1,0,0,0
7561,2731,travel,friends,sunny,afternoon,1,1,0,5,0
7562,7853,travel,family,sunny,morning,1,1,0,0,0
7563,18475,travel,family,sunny,morning,1,1,0,0,0
7564,19284,travel,family,sunny,afternoon,1,1,0,0,0
7565,16503,travel,alone,sunny,evening,1,0,0,5,1
7566,11811,work,alone,sunny,morning,1,1,1,5,0
7567,12784,work,alone,sunny,morning,1,1,0,0,0
7568,15923,work,alone,sunny,morning,1,1,0,6,0
7569,4789,travel,friends,sunny,morning,1,0,0,0,0
7570,16150,travel,friends,sunny,morning,1,1,0,22,0
7571,16950,travel,friends,sunny,afternoon,1,1,0,0,0
7572,6351,travel,friends,sunny,afternoon,1,1,0,16,0
7573,5045,travel,friends,sunny,afternoon,1,1,0,0,0
7574,16840,travel,friends,sunny,afternoon,1,1,0,0,0
7575,19652,travel,family,sunny,morning,1,1,0,0,0
7576,13120,travel,family,sunny,morning,1,1,0,24,0
7577,6678,travel,family,sunny,evening,1,1,0,0,0
7578,14568,travel,alone,sunny,afternoon,1,0,0,0,0
7579,13627,work,alone,sunny,morning,1,1,1,0,0
7580,7272,work,alone,sunny,morning,1,1,0,0,0
7581,16827,work,alone,sunny,morning,1,1,0,0,0
7582,5018,travel,alone,sunny,evening,1,0,0,5,1
7583,9952,travel,alone,sunny,afternoon,1,0,0,0,0
7584,17956,work,alone,sunny,morning,1,1,1,7,0
7585,1212,travel,family,sunny,morning,1,0,0,0,0
7586,16589,travel,family,sunny,evening,1,1,0,0,0
7587,17059,travel,alone,sunny,evening,1,0,0,7,1
7588,10531,travel,alone,sunny,evening,1,1,0,0,0
7589,11238,work,alone,sunny,morning,1,1,1,0,0
7590,6802,work,alone,sunny,morning,1,1,0,0,0
7591,10656,work,alone,sunny,morning,1,1,0,6,0
7592,3828,travel,friends,sunny,afternoon,1,1,0,0,0
7593,3401,travel,family,sunny,morning,1,1,0,0,0
7594,3418,travel,family,sunny,morning,1,1,0,0,0
7595,9897,travel,family,sunny,morning,1,1,0,8,0
7596,7892,travel,family,sunny,evening,1,1,0,0,0
7597,1849,work,alone,sunny,morning,1,1,0,0,0
7598,7995,travel,friends,sunny,morning,1,1,0,11,0
7599,15059,travel,friends,sunny,afternoon,1,0,0,16,0
7600,4896,travel,friends,sunny,afternoon,1,0,0,0,0
7601,9247,travel,alone,sunny,morning,1,0,0,0,0
7602,16870,travel,alone,sunny,afternoon,1,0,0,12,0
7603,15013,work,alone,sunny,morning,1,1,1,0,0
7604,13718,work,alone,sunny,morning,1,1,1,15,0
7605,9593,work,alone,sunny,morning,1,1,0,0,0
7606,3411,work,alone,sunny,morning,1,1,0,0,0
7607,8291,travel,friends,sunny,morning,1,0,0,0,0
7608,6233,travel,friends,sunny,morning,1,0,0,0,0
7609,18603,travel,friends,sunny,afternoon,1,0,0,0,0
7610,13640,travel,friends,sunny,afternoon,1,1,0,6,0
7611,6521,travel,friends,sunny,morning,1,1,0,0,0
7612,1963,travel,friends,sunny,afternoon,1,0,0,0,0
7613,9654,travel,friends,sunny,afternoon,1,0,0,0,0
7614,19068,travel,alone,sunny,morning,1,0,0,0,0
7615,11852,travel,alone,sunny,evening,1,0,0,9,1
7616,3068,travel,alone,sunny,afternoon,1,0,0,0,0
7617,1563,work,alone,sunny,morning,1,1,1,6,0
7618,19266,work,alone,sunny,morning,1,1,1,5,0
7619,16180,work,alone,sunny,morning,1,0,0,9,1
7620,5370,work,alone,sunny,morning,1,1,0,0,0
7621,4039,travel,friends,sunny,morning,1,0,0,0,0
7622,15607,travel,friends,sunny,afternoon,1,1,0,1,0
7623,19583,travel,family,sunny,morning,1,1,0,0,0
7624,12120,travel,family,sunny,morning,1,1,0,0,0
7625,19240,travel,family,sunny,afternoon,1,1,0,1,0
7626,2512,travel,family,sunny,afternoon,1,1,0,2,0
7627,18534,travel,alone,sunny,afternoon,1,1,0,3,0
7628,12118,travel,alone,sunny,evening,1,0,0,0,0
7629,2570,work,alone,sunny,morning,1,1,1,0,0
7630,9190,work,alone,sunny,morning,1,1,1,3,0
7631,1480,work,alone,sunny,morning,1,1,0,0,0
7632,18026,work,alone,sunny,morning,1,1,0,0,0
7633,5431,travel,friends,sunny,afternoon,1,0,0,15,0
7634,8770,work,alone,sunny,morning,1,0,0,18,1
7635,1337,work,alone,sunny,morning,1,1,0,14,0
7636,16331,travel,friends,sunny,morning,1,0,0,0,0
7637,1217,travel,alone,sunny,afternoon,1,0,0,15,1
7638,17156,travel,alone,sunny,evening,1,1,0,16,0
7639,15543,work,alone,sunny,morning,1,1,1,0,0
7640,4678,work,alone,sunny,morning,1,1,0,12,0
7641,3190,work,alone,sunny,morning,1,1,0,0,0
7642,14554,travel,friends,sunny,morning,1,0,0,0,0
7643,18627,travel,friends,sunny,afternoon,1,1,0,10,0
7644,13212,travel,family,sunny,evening,1,1,0,7,0
7645,11592,travel,alone,sunny,afternoon,1,0,0,5,0
7646,1872,work,alone,sunny,morning,1,1,0,0,0
7647,2068,travel,friends,sunny,afternoon,1,0,0,0,0
7648,8458,travel,friends,sunny,afternoon,1,1,0,0,0
7649,8698,travel,friends,sunny,afternoon,1,1,0,0,0
7650,18098,travel,friends,sunny,afternoon,1,0,0,0,0
7651,8566,travel,friends,sunny,afternoon,1,0,0,0,0
7652,2191,travel,alone,sunny,afternoon,1,1,0,0,0
7653,11198,travel,alone,sunny,evening,1,0,0,5,0
7654,8484,work,alone,sunny,morning,1,1,1,2,0
7655,19249,work,alone,sunny,morning,1,1,0,0,0
7656,11182,work,alone,sunny,morning,1,0,0,0,0
7657,4415,work,alone,sunny,morning,1,1,0,0,0
7658,11748,travel,family,sunny,morning,1,1,0,0,0
7659,10225,travel,family,sunny,evening,1,1,0,0,0
7660,7825,travel,friends,sunny,morning,1,1,0,0,0
7661,10018,travel,family,sunny,morning,1,1,0,0,0
7662,7848,travel,family,sunny,evening,1,1,0,0,0
7663,8670,travel,alone,sunny,afternoon,1,1,0,0,0
7664,12472,work,alone,sunny,morning,1,1,1,0,0
7665,17338,work,alone,sunny,morning,1,1,0,0,0
7666,16540,work,alone,sunny,morning,1,0,0,0,1
7667,4947,work,alone,sunny,morning,1,1,0,0,0
7668,4378,travel,family,sunny,morning,1,1,0,10,0
7669,15961,travel,alone,sunny,afternoon,1,0,0,0,0
7670,7457,work,alone,sunny,morning,1,1,1,9,0
7671,16800,work,alone,sunny,morning,1,0,0,10,1
7672,11530,travel,family,sunny,morning,1,1,0,12,0
7673,9711,travel,family,sunny,afternoon,1,1,0,13,0
7674,3747,travel,alone,sunny,afternoon,1,1,0,13,0
7675,19487,travel,alone,sunny,afternoon,1,0,0,0,0
7676,15774,work,alone,sunny,morning,1,1,1,0,0
7677,1176,work,alone,sunny,morning,1,1,1,0,0
7678,7774,work,alone,sunny,morning,1,1,0,0,0
7679,3810,work,alone,sunny,morning,1,1,0,10,0
7680,11105,travel,friends,sunny,morning,1,1,0,0,0
7681,10201,travel,friends,sunny,afternoon,1,1,0,0,0
7682,4408,travel,friends,sunny,morning,1,1,0,0,0
7683,4008,travel,friends,sunny,afternoon,1,1,0,10,0
7684,12650,travel,family,sunny,morning,1,1,0,6,0
7685,17475,travel,family,sunny,morning,1,1,0,7,0
7686,1025,travel,family,sunny,afternoon,1,0,0,5,0
7687,11239,travel,family,sunny,morning,1,1,0,7,0
7688,1015,travel,family,sunny,evening,1,1,0,0,0
7689,18417,travel,alone,sunny,evening,1,0,0,0,0
7690,5642,work,alone,sunny,morning,1,1,1,0,0
7691,10249,work,alone,sunny,morning,1,1,0,7,0
7692,12079,work,alone,sunny,morning,1,0,0,0,0
7693,4521,travel,friends,sunny,morning,1,1,0,1,0
7694,16456,travel,friends,sunny,afternoon,1,1,0,0,0
7695,14852,travel,friends,sunny,afternoon,1,1,0,0,0
7696,17530,travel,friends,sunny,afternoon,1,0,0,53,0
7697,1585,travel,friends,sunny,afternoon,1,1,0,0,0
7698,16157,travel,friends,sunny,afternoon,1,0,0,0,0
7699,15873,travel,alone,sunny,evening,1,1,0,0,0
7700,1006,travel,alone,sunny,evening,1,0,0,0,0
7701,11689,work,alone,sunny,morning,1,1,0,0,0
7702,4832,travel,friends,sunny,afternoon,1,1,0,0,0
7703,19044,travel,friends,sunny,afternoon,1,1,0,9,0
7704,5004,travel,family,sunny,morning,1,1,0,0,0
7705,16101,travel,alone,sunny,afternoon,1,1,0,0,0
7706,10179,work,alone,sunny,morning,1,0,0,0,1
7707,14916,work,alone,sunny,morning,1,1,0,0,0
7708,3975,travel,friends,sunny,morning,1,0,0,2,0
7709,9758,travel,friends,sunny,morning,1,0,0,0,0
7710,3686,travel,friends,sunny,morning,1,1,0,0,0
7711,6310,travel,friends,sunny,afternoon,1,0,0,4,0
7712,16587,travel,friends,sunny,afternoon,1,1,0,0,0
7713,7889,travel,friends,sunny,afternoon,1,1,0,1,0
7714,7096,travel,friends,sunny,afternoon,1,0,0,0,0
7715,17141,travel,friends,sunny,afternoon,1,0,0,1,0
7716,12380,travel,alone,sunny,morning,1,0,0,2,0
7717,5251,travel,alone,sunny,evening,1,0,0,0,1
7718,7189,travel,alone,sunny,evening,1,0,0,0,0
7719,15917,work,alone,sunny,morning,1,1,1,0,0
7720,10004,work,alone,sunny,morning,1,1,1,0,0
7721,11537,work,alone,sunny,morning,1,1,0,0,0
7722,4963,travel,friends,sunny,morning,1,1,0,0,0
7723,19817,travel,family,sunny,morning,1,1,0,39,0
7724,15530,travel,family,sunny,morning,1,1,0,36,0
7725,7716,travel,family,sunny,morning,1,1,0,0,0
7726,6304,travel,family,sunny,evening,1,1,0,0,0
7727,15614,travel,alone,sunny,evening,1,0,0,37,0
7728,16314,work,alone,sunny,morning,1,1,0,34,0
7729,9594,travel,friends,sunny,morning,1,0,0,0,0
7730,6485,travel,friends,sunny,morning,1,1,0,0,0
7731,12038,travel,friends,sunny,morning,1,1,0,0,0
7732,7369,travel,friends,sunny,evening,1,0,0,0,0
7733,18345,travel,friends,sunny,evening,1,1,0,0,0
7734,9661,travel,friends,sunny,afternoon,1,0,0,0,0
7735,4249,travel,alone,sunny,morning,1,0,0,91,0
7736,10089,travel,alone,sunny,afternoon,1,0,0,82,0
7737,10448,work,alone,sunny,morning,1,1,1,0,0
7738,7500,work,alone,sunny,morning,1,0,0,0,1
7739,4055,work,alone,sunny,morning,1,1,0,0,0
7740,12733,travel,friends,sunny,morning,1,1,0,5,0
7741,3762,travel,family,sunny,morning,1,1,0,6,0
7742,1814,travel,alone,sunny,afternoon,1,0,0,6,1
7743,17816,travel,alone,sunny,afternoon,1,1,0,4,0
7744,8406,travel,alone,sunny,evening,1,0,0,0,0
7745,19242,work,alone,sunny,morning,1,1,1,0,0
7746,15980,travel,friends,sunny,morning,1,0,0,9,0
7747,13263,travel,friends,sunny,morning,1,0,0,1,0
7748,16433,travel,friends,sunny,morning,1,1,0,0,0
7749,19958,travel,friends,sunny,morning,1,0,0,0,0
7750,14160,travel,friends,sunny,afternoon,1,1,0,12,0
7751,7140,travel,friends,sunny,afternoon,1,1,0,0,0
7752,12780,travel,friends,sunny,afternoon,1,0,0,0,0
7753,9631,travel,friends,sunny,evening,1,1,0,0,0
7754,11488,travel,friends,sunny,afternoon,1,0,0,0,0
7755,1066,travel,family,sunny,morning,1,1,0,13,0
